Column1,Column2,Column3,Column4,Column5
1.5945025771293713e-5,9.911787284109845e-5,0.00023475565215358587,70.0149502286212,99.99996752870398
0.0,0.0,0.0,0.0,0.0
8.215725834173478e-5,0.00018438077901713882,3.337531245780754e-5,0.7186715342298998,99.99984053041352
0.0,0.0,0.0,0.0,0.0
6.031682608817783e-5,9.591932089307337e-5,0.0001283214300484128,1.4146308722226685e-5,2.1017743143782638e-5
0.00019189675200572266,8.250445243472637e-6,5.3393952043701004e-5,99.99894156161069,100.00004794254653
0.00015035096481733266,0.00019038966429073937,0.002318426651605643,100.00003094598209,100.00000507211213
0.0,0.0,0.0,0.0,0.0
0.00013216189645154044,9.171115569454394e-6,0.0005616133968093176,2.2357989436358748e-6,212.3904547936682
8.804385193479641e-5,0.00022053751988365824,1.9838173207460126e-5,99.94072447395246,99.9999157653306
0.0,0.0,0.0,0.0,0.0
0.0007939400615443913,0.0009917892795668188,200.0001167110887,0.00011780029321531205,110.34173606040598
0.0014986333965446815,0.004837059166049312,200.00010181564684,179.56032062004655,199.99987625706453
0.0008135591493383221,0.00099852936858282,200.00009513471292,0.00012008573937272645,106.53281054433677
0.001521666176281189,0.004759937298443306,200.0000361984672,178.60425588054642,199.99984790747476
0.0007905851936812037,0.0007919936054787023,199.99820649873755,4.157427341883709e-5,0.00021484439816911452
0.0014620334015545927,0.001737989775726051,199.99970118272222,0.0001075965106404799,0.00365911762048439
0.0005697838190752119,0.00033735413058186736,199.99936587447434,8.675851659180064e-6,1.6610315987702928e-5
0.000652131338349785,199.99411341479353,199.99994570286174,4.2963460424169306e-5,0.005361484622850194
0.0008160500463649803,0.001023286411135788,200.00008932294517,0.0001468501273966839,115.77258082398846
0.0015103293285449362,0.004692244339293715,200.0000344522287,186.2427674101626,199.99975388121146
0.0005970517296606724,13.329865512230562,200.00003804575508,0.00011361591340662092,186.66895809468815
0.0007865869440273507,0.0009876750911849347,200.0001232909066,0.00014521654821298972,121.48649575155804
0.0014898611161252304,0.004827882493345209,200.00011969051835,187.77913400692148,199.99990798462258
0.0006413167525383965,5.155520347581096,199.9999861662863,0.00011451922884800561,194.84334137806047
0.000814844461214779,0.0010214275243050348,200.000083122005,0.00012693265674999302,107.49535131695947
0.001507784625253242,0.0046917633188399855,200.0000273060353,182.8229205631089,199.9997526293664
0.0008090761454935253,0.0009876237490226447,200.00011803545243,0.00012812912117945695,117.66034739436893
0.001515450180705784,0.00467951474317001,200.00002559214408,174.74704070364618,199.99974508926505
0.000661772838929837,11.912027887520205,100.00002049148009,1.0577003022960673e-5,88.08754906706517
0.000816166329014892,0.0010217451311192666,200.0000820256584,0.00010386386373398778,105.8158772203499
0.0008246510766256735,0.0010170226508489258,200.0000878358757,0.00010678691909921846,117.2524362161619
0.0010063111468232829,0.0037728385630026074,0.00011833756533937452,0.000559579851683651,49.99991305469972
0.0007991588142806874,0.0003418914783595722,0.0007149371417497447,2.7970582921818682e-5,0.001777047189350805
0.0010193366198504303,0.0038624272302167457,0.000204992983923672,0.00037845924369736225,49.99991328440422
0.0007961911664199164,0.00034318415397161135,0.0007823619132129792,4.7224784181028984e-5,0.0014769439531677902
0.0010193128664840968,0.0038620280722453247,0.0002042006819123445,0.0003802913383773305,49.99991466949933
0.0007962454202105277,0.00034308321887643786,0.0007838281619096254,4.472882355631638e-5,0.001479394486853117
0.0010201447733478616,0.0038646061280517064,0.0002345837761824117,0.00033746440900488865,49.99989087663698
0.0007969938379646055,0.00034086547945897923,0.0007890603372845447,4.85261995452956e-5,0.0014886212000201464
0.0010223927952015771,0.003780535977357189,0.000172278149928755,0.0005090670656679131,49.99990267500377
0.0007950132440548724,0.0003455019877913975,0.0007376596916045682,2.7205111289208116e-5,0.0017465254177239954
0.000897609790643962,0.0032053658243878774,0.0001708468571747587,0.00113377861574841,49.99976257285858
0.0008920504651555742,0.003293739541730535,0.00011787276395635186,0.0007484257156167405,49.99972390610213
0.0009617907444343,0.0036313050831443907,0.0003564678562005909,0.000243770127834714,49.999867988328674
0.0009042535999269354,0.0029039446154115033,0.0002819194775188919,0.0017165962931677946,49.99959678217604
200.0,59.25091642444463,46.13584321157234,0.006131683710694403,0.0005475088880709871
5.901306258727221e-6,200.00004266338425,200.00037208371873,143.97529929575435,110.9001281253546
0.00027177425918815186,0.00023395895807194018,43.38244649981341,1.1024785197150458e-5,2.6291463032442645e-5
0.0004086644022725763,0.00015645693373801523,147.91932511249388,7.411887774165964e-6,4.8266516704403895e-5
0.00038513717925692665,0.00015058769047205796,32.94855078769394,5.648127308741731e-6,6.88998716782219e-5
0.00032830274088329676,0.00013990117072792217,134.75545760732638,3.888979834405408e-6,0.000349755662641752
0.00044816232464446875,7.378029142603214e-5,3.8697380654799676,3.5500488748122995e-6,0.00011822963819716583
2.0622677393835486e-5,7.218770424252388e-5,0.00011834032391913907,0.00026794139284424965,43.63246795662874
1.4851604891051592e-5,0.0001106823188630005,0.00021480785237696704,0.00023569601581576783,42.089637217840696
1.2338188019322013e-5,0.00011981584237159461,0.00022905695934641315,0.0002447744938652986,42.817838875714116
1.0488104556492045e-5,0.00013161317662930045,0.00027895618386026953,0.0002789092094856296,0.004205273925515883
0.00016176135844599715,3.2413032336709214e-5,0.0005488998100783163,0.0002171937133849466,17.520026275589448
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
