Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19
34.13081553934855,19.867779772199402,62.99026962376709,2796.615694547718,1.0079754401740368e8,3.3777514193156874e8,2762.7022410100226,2.18343e8,1.2849643274598514e8,1.592e8,0.0,1.972280488989644e7,410.0259311601279,0.0,0.28057124063086675,0.18122862973205953,34.13081841861324,19.86777701918701,50.26581696021859
40.68992122492284,29.85704363231059,51.14172164737598,4.4083276397260636e7,1.0701759063155481e8,4.215474570713621e8,7354.578895977839,2.30023e8,1.209996039848181e8,1.563593490054836e8,0.0,1.4617688747206986e8,1.1614478734601176e8,0.0,0.24999970514179298,0.14999999801989367,40.68996453499105,29.856978807875226,51.14134545313556
60.56311882618317,70.89134102809788,68.62245482124936,4.5887879026201457e8,2.0347340988496855e8,4.544429194202347e8,8038.670500652792,3.41713e8,2.8807940905911118e7,1.528833000068457e8,0.0,3.757973700743945e8,2.4622786856120652e8,0.0,0.07499999789019143,0.05000002564732239,66.41819929991789,56.46362554717943,48.69756946973787
67.84144938687692,89.09029438238349,69.29192292361421,5.844483643459312e8,2.331534559033243e8,3.994881886363595e8,7223.956392582492,4.06172e8,6.326678352769792e6,1.4949328755513355e8,0.0,5.0974991282288235e8,2.4559224156944296e8,0.0,0.04999998361025748,0.01500004700029995,72.75453417496793,71.5149673691382,50.13064321362568
91.76468569401597,142.80918578129553,89.63150971849687,9.476495012489017e8,3.1562979200436693e8,2.38771197533835e8,4.337981026913085e7,5.09832e8,0.0,1.4618718213853365e8,0.0,6.253801512115116e8,2.889212018753485e8,0.0,4.378542909502694e-9,0.0,95.4974918989158,111.76788937089482,58.59021330809617
