Column1,Column2,Column3,Column4,Column5
16.955262371257106,9.598305271266916,1.9560642520740206,8651.695928940293,36712.01297122788
19.275911908552867,12.212502071970995,0.4698466452812583,0.09141940966732606,0.0178413296789768
101279.24408545667,11503.665157587857,2.422579714242006,80287.21081355347,139819.81496783104
13.192460223202454,9.106203123515186,0.42366266233778666,0.0794903420095581,0.016371803049653674
2.19151675283227e6,2.25142229771215e6,321913.1737353091,732856.9402222036,165457.96063997364
3.7492982259473735e6,2.530369569950322e6,111836.21739276435,826248.8869054384,49280.831560796876
8.759973132298242e6,8.759977423565563e6,3.6848344939410426e6,416022.5847113877,52838.966403489474
0.0,0.0,0.0,0.0,0.0
4.379994317174964e6,4.379997668070327e6,4.380005949670638e6,4.380004070217856e6,6.051614296222222e6
64991.40204226204,9053.330070460961,2.334029990554223,99992.52174917528,164908.77121323138
24.341555083437044,16.99096549177942,0.5940690276590966,3.9162160640107584,0.02131864352384637
1.2846925987493725,3.0428050941949416,334259.29072207556,334259.3283914811,518283.3604622748
2.9794955021251415,13.880150497831139,445990.89814400754,846388.752386849,1.2918007616064767e6
1.2973729591142515,3.0799319067654096,334259.27989901265,334259.3178083679,511919.6152903681
2.9639826018059328,13.62297700971214,445990.5430221383,844256.4982066285,1.2896641509740185e6
1.233814077845189,2.609646948217564,334255.70742411935,334255.5894826691,333876.1361382921
2.7573218830239354,6.738529677049178,445982.7690289344,445982.6435844544,445420.74770559004
2.4755475333157797,4.051538569914134,1.616653320994526e6,1.5640093284144981e6,693620.1645002109
2.7168711830353467,1.5436898606228225e6,3.503935316671098e6,3.230291153443421e6,2.2590986268613683e6
1.2970899043028234,3.121189277582936,334259.3075756029,334259.3967256067,527383.8858860744
2.9236188491640975,13.431681307163513,445990.24573727476,861289.233347018,1.3067402737870808e6
2.5737135930427115,105659.39931304198,1.715109522239523e6,1.6592707665670388e6,1.1784435214293767e6
1.2665332697131397,3.0328821503589785,334259.302894984,334259.3878448259,536929.8279908685
2.9765919863491788,13.82556191377396,445990.94253722014,864715.8717679732,1.3101519681049183e6
2.6429550179148,40646.47386330216,1.6471933942233387e6,1.5908326714006215e6,1.171582738104686e6
1.2944512876846297,3.111894807016522,334259.29061251483,334259.34442082635,513541.8829061542
2.9166480495118545,13.423427737794695,445990.2270769906,853663.3670936745,1.2990986538071577e6
1.2862260544133248,3.0601151218492255,334259.3120994775,334259.3710176575,530531.9409370386
2.924440093178645,13.406175025996768,445990.19697397255,835655.0440032652,1.2810908147377083e6
2.6131622175110927,94235.36385160951,970835.1915270737,778645.1509927503,436879.9857695518
1.2968431814298362,3.114623491943654,334259.29001696757,334259.30203466065,510735.0204154094
1.3104221509651879,3.124272818783222,334259.3050628782,334259.3232204422,529858.4606842805
2.630985716687951,519039.2528240475,625522.9891951394,116.34344748076265,12.785824943138723
2.6530474126471657,1.7520030357694991e6,3.5040055762530407e6,4.129412216166967e6,4.1295173658591784e6
1.1348682760482742,6.13902253960079,263890.19793008274,161403.35621170243,109037.03817715356
1.3674454116923704,6.484795583595067,900188.8260693818,633310.6845000929,382377.25558730774
1.2544676502740468,6.255188800998948,200651.59346238364,156929.90508550592,95031.06474948692
0.9892297278848041,5.784148412725434,687732.6182035164,506128.6962351167,406783.63736754295
0.7948389355883693,5.678220433581205,23412.600123573353,10155.401718190444,9530.64017193428
0.0655910287377031,0.09182789875373237,0.20011217609424709,0.16568851415421273,126105.93871808158
0.0641584219052961,0.08839966788213786,0.19236767850582082,0.15857629601973783,121639.7829895702
0.06399110893402009,0.08819739147839901,0.1932961415664314,0.15874042393429028,123751.6168697711
0.06379483297037439,0.08786893822776665,0.1900784240788413,0.15687792982188148,16.041187242703387
0.06001168447103096,0.08154544552507133,0.18505324133892898,0.15385118626231853,50640.21547326132
1.4505010907839999e7,1.4505010907839999e7,1.4505010907839999e7,1.4505010907839999e7,1.4505010907839999e7
1.4480562669331897e7,1.31796493464809e7,8.569752814841732e6,6.102553458599668e6,2.749032920616878e6
6.787219082341065,2.179609897901637,0.5493849978370002,2.662790532248426,2.805406041705667e6
3.13295742574421,2.271069664157301e6,6.205403603236142e6,5.597453524713688e6,2.749032920616878e6
1.923495007079195e7,1.923495007079195e7,1.923495007079195e7,1.923495007079195e7,1.923495007079195e7
1.9247155099658966e7,1.9726669513872918e7,2.111702079607214e7,2.183034662266327e7,2.273592791586257e7
4.465989528085916e7,4.2044549812008716e7,3.1485387036550593e7,2.5008470644603077e7,1.1777878182349214e7
5.3572293051867685,1.0939785768557857,-10.396584976924084,-1.8152731007604055,18921.532637869794
